                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.70451,                0.45871,                0.99477,                0.91282,                0.88745,                0.89552,                0.69907,                0.84311,                0.37797,                 1.0846,              0.0004852,              0.0004852,              0.0004852
                    158,                0.64154,                0.43256,                0.97416,                0.90308,                0.90161,                0.92527,                 0.6888,                0.86627,                 0.3742,                 1.1023,              0.0004819,              0.0004819,              0.0004819
                    159,                0.64967,                0.44086,                0.98207,                 0.9347,                0.94417,                0.94685,                0.71463,                0.87903,                0.39296,                 1.1244,              0.0004786,              0.0004786,              0.0004786
                    160,                0.66583,                0.44674,                0.98388,                0.89577,                0.94815,                 0.9493,                0.71815,                0.86714,                0.41367,                 1.1046,              0.0004753,              0.0004753,              0.0004753
                    161,                0.62907,                0.42493,                0.97435,                0.89018,                0.91482,                0.91379,                0.70312,                0.89218,                0.42664,                 1.1303,               0.000472,               0.000472,               0.000472
                    162,                0.63944,                0.42241,                0.96372,                0.91943,                0.87231,                0.86974,                0.67562,                0.90229,                0.45815,                 1.1395,              0.0004687,              0.0004687,              0.0004687
                    163,                0.68022,                0.45992,                0.98979,                0.94241,                0.90195,                 0.8965,                0.68073,                0.92263,                0.44373,                 1.1509,              0.0004654,              0.0004654,              0.0004654
                    164,                0.64144,                0.43926,                0.97198,                0.89536,                0.90724,                0.92484,                0.67739,                0.91724,                0.41146,                 1.1354,              0.0004621,              0.0004621,              0.0004621
                    165,                0.63907,                0.42808,                0.97969,                0.93991,                 0.9339,                0.94441,                0.68021,                0.92945,                0.40338,                 1.1585,              0.0004588,              0.0004588,              0.0004588
                    166,                0.64208,                 0.4129,                0.97707,                0.91843,                0.91075,                   0.93,                 0.6869,                 0.8615,                0.42279,                 1.0825,              0.0004555,              0.0004555,              0.0004555
                    167,                0.63837,                0.42494,                0.97727,                0.91736,                 0.8537,                0.87674,                0.67273,                0.87559,                0.40902,                 1.1095,              0.0004522,              0.0004522,              0.0004522
                    168,                0.63018,                0.41484,                0.96449,                0.90592,                0.83148,                0.87972,                0.66126,                0.88214,                0.41127,                 1.1303,              0.0004489,              0.0004489,              0.0004489
                    169,                 0.6274,                0.40634,                0.97453,                0.93081,                0.89259,                0.92088,                0.69784,                0.88357,                0.39814,                  1.134,              0.0004456,              0.0004456,              0.0004456
                    170,                0.63269,                0.40908,                0.96954,                0.97328,                0.89013,                0.91294,                0.69618,                0.90856,                0.39598,                 1.1588,              0.0004423,              0.0004423,              0.0004423
                    171,                 0.6324,                0.41057,                0.97619,                0.83181,                0.89259,                 0.8651,                0.68469,                0.89149,                0.40724,                 1.1407,               0.000439,               0.000439,               0.000439
                    172,                0.62423,                0.42797,                0.96578,                0.89085,                0.88266,                0.89671,                0.71329,                0.85375,                0.42113,                 1.0895,              0.0004357,              0.0004357,              0.0004357
                    173,                0.63779,                0.43765,                0.96521,                0.91832,                0.89259,                0.89609,                 0.6989,                 0.8584,                0.39554,                 1.0987,              0.0004324,              0.0004324,              0.0004324
                    174,                0.61766,                0.41194,                0.97704,                0.93596,                0.90954,                0.91638,                0.70656,                0.85649,                0.39169,                 1.1143,              0.0004291,              0.0004291,              0.0004291
                    175,                0.61654,                0.40846,                0.95794,                0.92021,                0.87001,                 0.8823,                0.70187,                0.88625,                0.40417,                  1.124,              0.0004258,              0.0004258,              0.0004258
                    176,                0.61816,                0.41835,                0.96592,                0.92265,                0.86516,                0.91378,                0.69395,                0.89475,                 0.3953,                  1.126,              0.0004225,              0.0004225,              0.0004225
                    177,                0.61938,                0.40613,                0.96747,                0.91331,                0.86481,                0.90497,                0.68279,                0.88271,                0.41844,                  1.112,              0.0004192,              0.0004192,              0.0004192
                    178,                0.65194,                0.41159,                0.97446,                0.84948,                0.91526,                0.90061,                 0.6992,                0.87489,                0.40746,                 1.1144,              0.0004159,              0.0004159,              0.0004159
                    179,                0.65074,                0.42316,                0.97842,                 0.9039,                0.89259,                0.90857,                 0.6974,                 0.8542,                 0.4068,                 1.1051,              0.0004126,              0.0004126,              0.0004126
                    180,                0.63044,                0.41528,                0.97185,                0.91144,                0.90762,                0.91193,                0.69393,                0.86137,                0.39806,                 1.1024,              0.0004093,              0.0004093,              0.0004093
                    181,                0.60944,                0.39028,                0.95832,                0.90803,                 0.8936,                0.91473,                    0.7,                0.86089,                0.41054,                 1.1054,               0.000406,               0.000406,               0.000406
                    182,                0.60458,                0.38865,                 0.9577,                0.92852,                0.89509,                0.92411,                0.68896,                0.89165,                0.42482,                 1.1278,              0.0004027,              0.0004027,              0.0004027
                    183,                 0.6248,                0.39997,                0.97316,                0.85137,                0.91876,                0.90377,                0.68751,                0.86042,                0.39289,                 1.1013,              0.0003994,              0.0003994,              0.0003994
                    184,                0.63395,                0.41723,                0.95679,                0.86981,                0.91625,                0.90703,                0.69904,                0.88914,                0.41497,                  1.134,              0.0003961,              0.0003961,              0.0003961
                    185,                0.60444,                0.40757,                0.96481,                0.87412,                0.90638,                0.91014,                0.71281,                0.85778,                0.40247,                 1.1183,              0.0003928,              0.0003928,              0.0003928
                    186,                0.61058,                0.39174,                0.96669,                0.89602,                0.88359,                0.89578,                0.70353,                0.86031,                0.40449,                 1.1104,              0.0003895,              0.0003895,              0.0003895
                    187,                0.58362,                0.37766,                0.94008,                0.87132,                0.86481,                 0.8692,                0.68527,                0.88629,                 0.4379,                 1.1357,              0.0003862,              0.0003862,              0.0003862
                    188,                 0.5895,                0.39656,                0.95658,                0.86763,                0.87432,                0.89141,                0.69348,                0.87575,                0.43429,                 1.1275,              0.0003829,              0.0003829,              0.0003829
                    189,                0.61223,                0.40289,                 0.9666,                0.86278,                0.87932,                0.88423,                0.68647,                0.88565,                0.40828,                 1.1096,              0.0003796,              0.0003796,              0.0003796
                    190,                0.59481,                0.40282,                0.95127,                0.87478,                0.88062,                0.87587,                0.70996,                0.84448,                 0.4049,                 1.1002,              0.0003763,              0.0003763,              0.0003763
                    191,                0.62289,                0.40731,                0.96882,                0.97472,                0.85031,                 0.8655,                 0.6964,                0.89836,                0.46957,                 1.1106,               0.000373,               0.000373,               0.000373
                    192,                0.63204,                0.40606,                0.97583,                0.85388,                0.88957,                0.87346,                0.68901,                0.89059,                0.45908,                 1.1302,              0.0003697,              0.0003697,              0.0003697
                    193,                 0.6222,                0.40249,                0.95821,                0.87128,                0.88843,                0.87836,                0.68172,                0.90731,                0.45956,                 1.1383,              0.0003664,              0.0003664,              0.0003664
                    194,                0.58732,                0.38412,                0.96931,                0.88178,                0.89259,                0.89424,                0.68901,                0.91762,                0.43236,                 1.1414,              0.0003631,              0.0003631,              0.0003631
                    195,                0.60403,                0.39877,                0.96813,                0.87365,                0.86219,                0.86862,                0.69789,                0.88012,                0.40711,                 1.1112,              0.0003598,              0.0003598,              0.0003598
                    196,                0.59305,                0.38834,                0.95426,                 0.8706,                0.85926,                0.87156,                0.68015,                0.89203,                0.42076,                 1.1093,              0.0003565,              0.0003565,              0.0003565
                    197,                0.59192,                0.38226,                 0.9533,                0.86986,                0.89259,                0.88016,                0.70203,                0.86169,                0.41811,                 1.1088,              0.0003532,              0.0003532,              0.0003532
                    198,                0.60872,                0.38978,                0.94905,                0.91838,                0.85926,                0.88962,                0.68106,                0.88442,                0.41585,                 1.1185,              0.0003499,              0.0003499,              0.0003499
                    199,                0.61629,                0.38681,                 0.9582,                0.91811,                0.88688,                 0.8692,                0.68413,                0.86191,                0.42029,                 1.0958,              0.0003466,              0.0003466,              0.0003466
                    200,                0.57472,                0.38113,                0.94685,                  0.932,                 0.8759,                0.90117,                0.70167,                0.86543,                0.40358,                  1.113,              0.0003433,              0.0003433,              0.0003433
                    201,                0.59183,                0.37939,                0.95844,                0.94733,                0.85926,                0.89281,                0.69015,                 0.8858,                0.40499,                 1.1255,                0.00034,                0.00034,                0.00034
                    202,                0.57779,                0.37335,                0.93425,                0.87187,                0.89259,                0.89962,                0.69304,                0.87421,                0.39645,                 1.1051,              0.0003367,              0.0003367,              0.0003367
                    203,                0.57496,                0.38578,                 0.9557,                0.88361,                0.86358,                0.88123,                0.69331,                0.88655,                0.39715,                 1.1258,              0.0003334,              0.0003334,              0.0003334
                    204,                0.60425,                0.40075,                0.95796,                 0.8774,                0.88038,                0.88298,                0.67095,                 0.9053,                0.41714,                  1.137,              0.0003301,              0.0003301,              0.0003301
                    205,                0.59599,                0.38346,                0.95359,                0.85789,                0.86149,                0.89906,                0.69116,                0.89022,                0.43016,                  1.138,              0.0003268,              0.0003268,              0.0003268
                    206,                0.59761,                0.40395,                0.95716,                0.91549,                0.85926,                0.89704,                0.70984,                0.87132,                0.38105,                 1.1335,              0.0003235,              0.0003235,              0.0003235
                    207,                0.59639,                0.38478,                0.95227,                0.88359,                0.92037,                0.91672,                 0.7058,                0.89153,                0.39252,                 1.1358,              0.0003202,              0.0003202,              0.0003202
                    208,                0.58432,                0.37966,                0.95779,                0.88261,                0.92037,                0.91647,                0.70634,                0.84958,                0.37801,                 1.1051,              0.0003169,              0.0003169,              0.0003169
                    209,                0.56125,                0.35799,                0.93672,                0.93954,                0.92037,                  0.926,                0.70238,                0.86279,                0.35103,                 1.1071,              0.0003136,              0.0003136,              0.0003136
                    210,                0.57814,                0.37482,                0.95171,                0.94771,                0.89259,                 0.9229,                0.69489,                0.89726,                0.39758,                 1.1257,              0.0003103,              0.0003103,              0.0003103
                    211,                0.57399,                0.38052,                0.93946,                0.92615,                0.89432,                0.91839,                0.69555,                0.89217,                0.39291,                 1.1205,               0.000307,               0.000307,               0.000307
                    212,                 0.5898,                0.38881,                0.94919,                0.92833,                0.89764,                 0.9145,                0.70843,                0.87584,                0.38678,                 1.1183,              0.0003037,              0.0003037,              0.0003037
                    213,                 0.5753,                0.37468,                0.95576,                 0.9058,                0.89259,                0.89284,                0.69761,                0.86612,                0.41041,                 1.1139,              0.0003004,              0.0003004,              0.0003004
                    214,                0.55631,                0.36471,                0.93219,                 0.9207,                0.85926,                  0.882,                0.69599,                 0.8666,                0.41215,                 1.1028,              0.0002971,              0.0002971,              0.0002971
                    215,                0.56518,                0.36822,                0.93415,                0.91288,                0.88582,                0.89739,                0.71372,                0.85317,                0.39919,                 1.0954,              0.0002938,              0.0002938,              0.0002938
                    216,                0.58199,                0.38911,                0.95388,                0.91205,                0.88324,                 0.9187,                0.71577,                0.85729,                0.39916,                 1.0992,              0.0002905,              0.0002905,              0.0002905
                    217,                0.56659,                0.36771,                0.93822,                0.91911,                0.89259,                0.89617,                0.71699,                0.85587,                0.40709,                 1.1018,              0.0002872,              0.0002872,              0.0002872
                    218,                0.59753,                0.39162,                0.95262,                0.91577,                0.89575,                0.92259,                0.70501,                0.87028,                0.40837,                 1.1091,              0.0002839,              0.0002839,              0.0002839
                    219,                0.56029,                0.36372,                0.93947,                0.92458,                0.89592,                0.91232,                0.71631,                0.83495,                0.40028,                  1.086,              0.0002806,              0.0002806,              0.0002806
                    220,                0.57421,                0.37227,                0.96654,                0.89888,                0.90527,                0.90509,                0.71084,                0.86903,                0.39009,                 1.0972,              0.0002773,              0.0002773,              0.0002773
                    221,                0.59487,                0.38958,                0.95843,                0.90619,                0.91774,                0.91693,                0.70816,                0.88677,                0.41122,                 1.1304,               0.000274,               0.000274,               0.000274
                    222,                0.56232,                0.36339,                0.94388,                0.92239,                0.91759,                0.91599,                0.71415,                0.87667,                 0.4047,                 1.1241,              0.0002707,              0.0002707,              0.0002707
                    223,                 0.5589,                0.34799,                0.93344,                0.94027,                0.85616,                0.89101,                0.70328,                0.87111,                 0.3972,                 1.1161,              0.0002674,              0.0002674,              0.0002674
                    224,                0.55461,                0.36477,                0.93347,                0.95399,                0.86059,                0.90073,                0.71306,                0.85782,                0.39048,                 1.1101,              0.0002641,              0.0002641,              0.0002641
                    225,                0.56629,                0.36843,                0.94987,                0.91646,                 0.8894,                 0.8981,                0.70869,                0.84814,                0.38874,                 1.1035,              0.0002608,              0.0002608,              0.0002608
                    226,                0.56486,                0.36052,                0.94534,                0.91232,                0.88914,                0.89783,                0.71135,                0.84566,                0.39591,                 1.0958,              0.0002575,              0.0002575,              0.0002575
                    227,                0.55541,                0.36024,                0.94269,                0.91997,                0.90218,                 0.9145,                0.72369,                0.83413,                0.37923,                 1.0849,              0.0002542,              0.0002542,              0.0002542
                    228,                0.56427,                0.36452,                0.95088,                0.86745,                 0.9159,                0.90713,                0.70652,                0.86592,                0.41292,                 1.1217,              0.0002509,              0.0002509,              0.0002509
                    229,                0.54579,                0.35414,                0.93894,                0.84983,                0.91705,                0.91597,                0.71329,                0.88185,                0.44618,                 1.1341,              0.0002476,              0.0002476,              0.0002476
                    230,                0.52017,                0.35458,                0.92936,                0.86531,                0.91588,                0.91097,                0.70779,                 0.8724,                0.41367,                 1.1263,              0.0002443,              0.0002443,              0.0002443
                    231,                0.55122,                0.35938,                0.93473,                0.85436,                 0.9165,                0.91115,                0.70521,                0.88547,                0.41748,                  1.123,               0.000241,               0.000241,               0.000241
                    232,                0.52982,                0.34778,                0.93684,                0.86369,                0.92037,                0.91097,                0.70227,                0.86081,                0.38642,                 1.1051,              0.0002377,              0.0002377,              0.0002377
                    233,                0.55418,                 0.3643,                0.92997,                0.84673,                0.92037,                0.91098,                0.69979,                 0.8711,                0.37774,                 1.1125,              0.0002344,              0.0002344,              0.0002344
                    234,                0.54142,                0.35174,                0.93614,                0.84878,                  0.916,                0.90981,                0.70663,                0.85201,                0.37968,                  1.094,              0.0002311,              0.0002311,              0.0002311
                    235,                0.55697,                0.36083,                0.93326,                 0.9009,                0.91812,                0.92526,                0.70469,                0.85409,                0.37542,                 1.0972,              0.0002278,              0.0002278,              0.0002278
                    236,                0.55517,                0.36765,                0.93795,                0.89282,                0.91108,                0.92301,                0.70317,                0.89269,                0.40503,                 1.1386,              0.0002245,              0.0002245,              0.0002245
